trial	score	n_ents	n_rels	n_tws	n_quads	n_unique_triples	avg_degree	deg_p25	deg_p75	real_n_ents	real_n_rels	real_n_tws	real_n_quads	real_n_unique_triples	real_avg_degree	real_deg_p25	real_deg_p75	relerr_n_ents	absdiff_n_ents	relerr_n_rels	absdiff_n_rels	relerr_n_tws	absdiff_n_tws	relerr_n_quads	absdiff_n_quads	relerr_n_unique_triples	absdiff_n_unique_triples	relerr_avg_degree	absdiff_avg_degree	relerr_deg_p25	absdiff_deg_p25	relerr_deg_p75	absdiff_deg_p75	pat_distr_ents	pat_distr_rels	cfg_n_ents	cfg_n_rels	cfg_n_tws	n_1_hop	n_2_hop	n_3_hop	rnd_avg_density	p_skip_consequence	use_force_distr	p_force	n_force	force_binom_n	force_binom_p
177	10.429534090687682	4880	211	365	59189	58845	24.257786885245903	4.0	38.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3153759820426487	-2248.0	0.08260869565217391	-19.0	0.0	0.0	0.34763584260994157	-31541.0	0.16999701759618252	8550.0	0.04712055043517693	-1.1995644054387213	3.0	3.0	2.8	28.0	empirical	pareto(a=1.6,xm=1.0)	7128	230	365	254	135	180	0	0	False	0.1	1	None	None
178	7.346197199521931	6146	188	365	35015	34365	11.394402863651155	3.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1377665544332211	-982.0	0.1826086956521739	-42.0	0.0	0.0	0.6140747272126088	-55715.0	0.31673128541604534	-15930.0	0.5524120819348317	-14.062948427033469	2.0	2.0	0.0	0.0	pareto(a=1.3,xm=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	44	227	52	0	0	False	0.1	1	None	None
179	6.947637737558928	1242	164	365	64850	26878	104.42834138486312	2.0	7.75	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.8257575757575758	-5886.0	0.28695652173913044	-66.0	0.0	0.0	0.28524192659539294	-25880.0	0.46559300129237496	-23417.0	3.102089812582962	78.97099009417849	1.0	1.0	0.225	-2.25	zipf(s=1.7,q=0.5)	zipf(s=1.2,q=1.0)	7128	230	365	217	202	62	0	0	False	0.15000000000000002	1	None	None
180	18.786651290789376	6660	193	365	166102	166024	49.88048048048048	8.0	47.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.06565656565656566	-468.0	0.1608695652173913	-37.0	0.0	0.0	0.8307285352143723	75372.0	2.3010040759518837	115729.0	0.9593743241753822	24.423129189795855	7.0	7.0	3.7	37.0	lognorm(mu=0,s=1.4)	negbin(r=2.0,p=0.25)	7128	230	365	57	205	104	0	0	False	0.2	2	None	None
181	5.978449313766121	5444	157	365	105029	77111	38.5852314474651	3.0	11.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2362514029180696	-1684.0	0.3173913043478261	-73.0	0.0	0.0	0.15759947095778684	14299.0	0.5331742717964012	26816.0	0.5156813058389244	13.127880156780474	2.0	2.0	0.1	1.0	zipf(s=1.2,q=1.0)	zipf(s=1.2,q=1.0)	7128	230	365	249	46	88	0	0	False	0.15000000000000002	2	None	None
182	7.026710006830013	5853	152	365	125032	96199	42.724073124893216	3.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.17887205387205388	-1275.0	0.3391304347826087	-78.0	0.0	0.0	0.3780667915794114	34302.0	0.9126950989163933	45904.0	0.6782607364390987	17.266721834208592	2.0	2.0	0.2	2.0	zipf(s=1.2,q=1.0)	gamma(0.5,1.0)	7128	230	365	141	190	77	0	0	False	0.1	3	None	None
183	23.423506937144577	7059	187	365	118706	117821	33.63252585352033	15.0	46.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.00968013468013468	-69.0	0.18695652173913044	-43.0	0.0	0.0	0.308343436570043	27976.0	1.3425986678596282	67526.0	0.3211321739440808	8.175174562835704	14.0	14.0	3.6	36.0	negbin(r=2.0,p=0.25)	lognorm(mu=0,s=1.0)	7128	230	365	124	188	127	0	0	False	0.25	1	None	None
184	15.8345863677173	6900	144	365	100912	99116	29.249855072463767	9.0	37.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.03198653198653199	-228.0	0.3739130434782609	-86.0	0.0	0.0	0.11222307946654911	10182.0	0.9706929118202605	48821.0	0.14897479861413937	3.7925037817791427	8.0	8.0	2.7	27.0	lognorm(mu=0,s=1.0)	gamma(0.5,1.0)	7128	230	365	263	90	150	0	0	False	0.1	2	None	None
185	25.05495434389534	7099	165	365	115178	114306	32.44907733483589	17.0	43.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.004068462401795735	-29.0	0.2826086956521739	-65.0	0.0	0.0	0.2694588339027885	24448.0	1.2727110050700865	64011.0	0.2746446778502713	6.991726044151267	16.0	16.0	3.3	33.0	gamma(3,1)	empirical	7128	230	365	122	145	99	0	0	False	0.15000000000000002	2	None	None
186	6.701338470119689	2892	164	365	24314	21589	16.81466113416321	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.5942760942760943	-4236.0	0.28695652173913044	-66.0	0.0	0.0	0.7320180756089496	-66416.0	0.57075255989661	-28706.0	0.3394968336585729	-8.642690156521414	1.0	1.0	0.4	-4.0	zipf(s=1.2,q=1.0)	gamma(0.5,1.0)	7128	230	365	181	156	125	0	0	False	0.05	1	None	None
187	5.411853418094953	3935	182	365	43387	37488	22.05184243964422	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.4479517396184063	-3193.0	0.20869565217391303	-48.0	0.0	0.0	0.5218009478672986	-47343.0	0.25463763793617655	-12807.0	0.13377310200714213	-3.4055088510404055	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	206	124	7	0	0	False	0.15000000000000002	1	None	None
188	6.122693394936238	3813	217	365	101692	77209	53.33962758982428	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.4650673400673401	-3315.0	0.05652173913043478	-13.0	0.0	0.0	0.12082001543039789	10962.0	0.5351227756238195	26914.0	1.0952544112215776	27.882276299139658	1.0	1.0	0.2	-2.0	zipf(s=1.4,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	280	64	88	0	0	False	0.3	1	None	None
189	4.868264105974291	4999	180	365	77161	65064	30.870574114822965	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.29868125701459036	-2129.0	0.21739130434782608	-50.0	0.0	0.0	0.14955362063264632	-13569.0	0.2936474798687742	14769.0	0.2126388862033401	5.413222824138341	1.0	1.0	0.1	-1.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	150	131	42	0	0	False	0.25	1	None	None
190	6.8941241422635295	5778	156	365	127620	91712	44.17445482866044	3.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1893939393939394	-1350.0	0.3217391304347826	-74.0	0.0	0.0	0.40659098423895074	36890.0	0.8234814593896014	41417.0	0.7352337375658085	18.717103537975813	2.0	2.0	0.2	2.0	zipf(s=1.2,q=1.0)	zipf(s=1.2,q=1.0)	7128	230	365	115	299	14	0	0	False	0.3	1	None	None
191	5.495838203953799	3684	199	365	40815	35315	22.15798045602606	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.4831649831649832	-3444.0	0.13478260869565217	-31.0	0.0	0.0	0.5501487931224512	-49915.0	0.2978427279053584	-14980.0	0.1296038537939284	-3.299370834658564	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	130	285	6	0	0	False	0.05	2	None	None
192	7.128218125066542	5428	160	365	25407	24798	9.361459100957996	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.23849607182940516	-1700.0	0.30434782608695654	-70.0	0.0	0.0	0.7199713435467872	-65323.0	0.5069490008947212	-25497.0	0.6322689271926121	-16.095892189726626	1.0	1.0	0.3	-3.0	pareto(a=1.3,xm=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	210	72	21	0	0	False	0.1	1	None	None
193	5.733100308358103	3612	174	365	38755	33846	21.459025470653376	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.49326599326599324	-3516.0	0.24347826086956523	-56.0	0.0	0.0	0.5728535214372313	-51975.0	0.32705040262451535	-16449.0	0.1570597732017124	-3.9983258200312477	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	132	110	32	0	0	False	0.15000000000000002	1	None	None
194	7.049627179808033	1466	204	365	96262	43531	131.32605729877216	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.7943322109988776	-5662.0	0.11304347826086956	-26.0	0.0	0.0	0.06097211506668136	5532.0	0.13448652947609105	-6764.0	4.158669328919034	105.86870600808753	1.0	1.0	0.0	0.0	zipf(s=1.7,q=0.5)	negbin(r=2.0,p=0.25)	7128	230	365	55	290	91	0	0	False	0.2	1	None	None
195	21.47950534296394	7012	162	365	105112	104185	29.98060467769538	14.0	41.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.01627384960718294	-116.0	0.2956521739130435	-68.0	0.0	0.0	0.15851427311804253	14382.0	1.0714782781588628	53890.0	0.17767965470413677	4.5232533870107545	13.0	13.0	3.1	31.0	gamma(2,2)	lognorm(mu=0,s=1.4)	7128	230	365	259	173	50	0	0	False	0.25	1	None	None
196	23.40503377446458	7010	201	365	156720	151784	44.7132667617689	13.0	54.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.01655443322109989	-118.0	0.12608695652173912	-29.0	0.0	0.0	0.7273228259671553	65990.0	2.0178745402127447	101489.0	0.7563990161902828	19.255915471084275	12.0	12.0	4.4	44.0	lognorm(mu=0,s=1.0)	pareto(a=1.3,xm=1.0)	7128	230	365	304	259	13	0	0	False	0.3	1	None	None
197	6.8076575742373215	2640	196	365	20800	18952	15.757575757575758	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.6296296296296297	-4488.0	0.14782608695652175	-34.0	0.0	0.0	0.7707483742973658	-69930.0	0.6231832190078537	-31343.0	0.38102061060288767	-9.699775533108866	1.0	1.0	0.4	-4.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	290	170	18	0	0	False	0.05	1	None	None
198	7.646224901106667	6010	195	365	138854	111186	46.20765391014975	3.0	13.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.15684624017957352	-1118.0	0.15217391304347827	-35.0	0.0	0.0	0.5304089055439215	48124.0	1.2106770056665672	60891.0	0.8151006120993466	20.750302619465128	2.0	2.0	0.3	3.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	186	289	11	0	0	False	0.15000000000000002	2	None	None
199	6.939272023917985	4519	214	365	170224	107824	75.33702146492587	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3660213243546577	-2609.0	0.06956521739130435	-16.0	0.0	0.0	0.8761600352694808	79494.0	1.143831394770852	57529.0	1.959342494224576	49.87967017424124	1.0	1.0	0.0	0.0	zipf(s=1.4,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	221	300	60	0	0	False	0.3	1	None	None
200	5.777426500718948	5418	185	365	97286	78445	35.912144702842376	3.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2398989898989899	-1710.0	0.1956521739130435	-45.0	0.0	0.0	0.07225834894742643	6556.0	0.559697783079829	28150.0	0.41067875808365734	10.454793412157752	2.0	2.0	0.0	0.0	zipf(s=1.2,q=1.0)	negbin(r=1.2,p=0.35)	7128	230	365	281	55	12	0	0	False	0.35000000000000003	1	None	None
201	8.540931677096255	6341	167	365	174353	128072	54.992272512222044	3.0	15.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.11040965207631874	-787.0	0.27391304347826084	-63.0	0.0	0.0	0.9216686873140086	83623.0	1.5464161447459985	77777.0	1.1601725915745549	29.53492122153742	2.0	2.0	0.5	5.0	zipf(s=1.2,q=1.0)	gamma(0.5,1.0)	7128	230	365	334	246	52	0	0	False	0.1	3	None	None
202	9.672257937952889	6122	205	365	146766	125432	47.94707611891539	4.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.14113355780022446	-1006.0	0.10869565217391304	-25.0	0.0	0.0	0.6176126970131158	56036.0	1.4939258375584055	75137.0	0.8834275243890053	22.489724828230766	3.0	3.0	0.2	2.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	237	132	154	0	0	False	0.3	1	None	None
203	16.78005962374731	6899	100	365	304337	186726	88.22640962458327	6.0	24.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.03212682379349046	-229.0	0.5652173913043478	-130.0	0.0	0.0	2.3543150005510856	213607.0	2.7126155681479274	136431.0	2.4656555042655657	62.76905833389864	5.0	5.0	1.4	14.0	zipf(s=1.2,q=1.0)	zipf(s=1.7,q=0.5)	7128	230	365	251	191	112	0	0	False	0.35000000000000003	2	None	None
204	6.67459212209097	3684	154	365	36631	34018	19.886536373507056	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.4831649831649832	-3444.0	0.33043478260869563	-76.0	0.0	0.0	0.5962636393695581	-54099.0	0.3236305795804752	-16277.0	0.21882932177692993	-5.570814917177568	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	gamma(0.5,1.0)	7128	230	365	204	70	97	0	0	False	0.05	2	None	None
205	7.154747317874763	2338	146	365	17131	15161	14.654405474764756	2.0	5.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.6719977553310886	-4790.0	0.3652173913043478	-84.0	0.0	0.0	0.8111870384657776	-73599.0	0.6985585048215528	-35134.0	0.4243546664602492	-10.802945815919868	1.0	1.0	0.5	-5.0	zipf(s=1.2,q=1.0)	gamma(0.5,1.0)	7128	230	365	266	129	9	0	0	False	0.05	1	None	None
206	15.53371863606796	7034	154	365	69964	69802	19.8930907023031	10.0	26.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.013187429854096521	-94.0	0.33043478260869563	-76.0	0.0	0.0	0.22887688746831258	-20766.0	0.3878516751168108	19507.0	0.21857185866848625	-5.564260588381526	9.0	9.0	1.6	16.0	gamma(3,1)	gamma(0.5,1.0)	7128	230	365	285	145	75	0	0	False	0.05	3	None	None
207	55.450701309301124	7128	190	365	304919	289346	85.55527497194164	37.0	76.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0	0.0	0.17391304347826086	-40.0	0.0	0.0	2.3607296373856497	214189.0	4.752977433144448	239051.0	2.3607296373856497	60.097923681257015	36.0	36.0	6.6	66.0	pareto(a=1.6,xm=1.0)	gamma(1,2)	7128	230	365	102	249	64	0	0	False	0.35000000000000003	2	None	None
208	7.2398716216727905	4623	149	365	183685	101824	79.46571490374215	2.0	11.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3514309764309764	-2505.0	0.3521739130434783	-81.0	0.0	0.0	1.0245233109225174	92955.0	1.0245352420717766	51529.0	2.1215232879635955	54.008363613057526	1.0	1.0	0.1	1.0	zipf(s=1.4,q=1.0)	gamma(0.5,1.0)	7128	230	365	351	67	58	0	0	False	0.15000000000000002	3	None	None
209	5.861194433792912	5410	193	365	96570	85926	35.70055452865065	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2410213243546577	-1718.0	0.1608695652173913	-37.0	0.0	0.0	0.06436680260112422	5840.0	0.7084402028034595	35631.0	0.40236720313138885	10.243203237966025	1.0	1.0	0.0	0.0	zipf(s=1.2,q=1.0)	lognorm(mu=0,s=1.0)	7128	230	365	234	141	108	0	0	False	0.2	1	None	None
210	8.904711869958557	6325	146	365	43941	43520	13.894387351778656	4.0	17.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.11265432098765432	-803.0	0.3652173913043478	-84.0	0.0	0.0	0.5156949189904111	-46789.0	0.1347052390893727	-6775.0	0.4542092304448459	-11.562963938905968	3.0	3.0	0.7	7.0	lognorm(mu=0,s=1.0)	lognorm(mu=0,s=1.4)	7128	230	365	49	271	77	0	0	False	0.1	1	None	None
211	10.488636052773842	6395	181	365	190603	145725	59.61000781860829	4.0	16.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.10283389450056117	-733.0	0.21304347826086956	-49.0	0.0	0.0	1.1007715198941916	99873.0	1.8974053086787952	95430.0	1.3415636268656448	34.15265652792367	3.0	3.0	0.6	6.0	zipf(s=1.2,q=1.0)	gamma(1,2)	7128	230	365	97	294	24	0	0	False	0.15000000000000002	3	None	None
212	10.968966799398222	6842	98	365	50543	49300	14.774334989769073	6.0	20.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.040123456790123455	-286.0	0.5739130434782609	-132.0	0.0	0.0	0.4429295712553731	-40187.0	0.019783278655930013	-995.0	0.419643669089199	-10.68301630091555	5.0	5.0	1.0	10.0	negbin(r=1.2,p=0.35)	zipf(s=1.4,q=1.0)	7128	230	365	104	126	30	0	0	False	0.1	2	None	None
213	9.98525530597523	6347	211	365	181276	140817	57.121789821963134	4.0	15.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1095679012345679	-781.0	0.08260869565217391	-19.0	0.0	0.0	0.9979720048495536	90546.0	1.7998210557709513	90522.0	1.2438229794497586	31.66443853127851	3.0	3.0	0.5	5.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	183	247	35	0	0	False	0.2	2	None	None
214	15.66993836434052	6988	218	365	76415	76414	21.870349170005724	10.0	30.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.01964085297418631	-140.0	0.05217391304347826	-12.0	0.0	0.0	0.15777581836217347	-14315.0	0.519316035391192	26119.0	0.14090240888459823	-3.5870021206789	9.0	9.0	2.0	20.0	negbin(r=2.0,p=0.25)	pareto(a=1.6,xm=1.0)	7128	230	365	245	211	101	0	0	False	0.15000000000000002	1	None	None
215	4.751694558547198	5071	216	365	83811	70618	33.05501873397752	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.28858024691358025	-2057.0	0.06086956521739131	-14.0	0.0	0.0	0.07625923068444836	-6919.0	0.40407595188388507	20323.0	0.29844689482966913	7.597667443292895	1.0	1.0	0.0	0.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	286	189	104	0	0	False	0.15000000000000002	1	None	None
216	20.41579998824145	6981	150	365	374074	251960	107.16917347084944	7.0	28.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.020622895622895623	-147.0	0.34782608695652173	-80.0	0.0	0.0	3.1229361842830374	283344.0	4.009643105676509	201665.0	3.209753491128705	81.71182218016482	6.0	6.0	1.8	18.0	zipf(s=1.2,q=1.0)	gamma(0.5,1.0)	7128	230	365	247	97	64	0	0	False	0.25	4	None	None
217	7.406344721278467	2654	196	365	20020	19305	15.086661642803316	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.627665544332211	-4474.0	0.14782608695652175	-34.0	0.0	0.0	0.7793453102612146	-70710.0	0.6161646286907247	-30990.0	0.40737504579575645	-10.370689647881308	1.0	1.0	0.4	-4.0	zipf(s=1.2,q=1.0)	gamma(2,2)	7128	230	365	161	229	24	0	0	False	0.05	1	None	None
218	20.88882310864298	6990	190	365	379028	272190	108.4486409155937	7.0	28.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.01936026936026936	-138.0	0.17391304347826086	-40.0	0.0	0.0	3.1775377493662513	288298.0	4.411869967193558	221895.0	3.260012743559748	82.99128962490907	6.0	6.0	1.8	18.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	158	148	29	0	0	False	0.6000000000000001	2	None	None
219	19.81383186486914	5988	127	365	138668	131389	46.315297261189045	9.0	60.25	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.15993265993265993	-1140.0	0.44782608695652176	-103.0	0.0	0.0	0.5283588669679268	47938.0	1.612367034496471	81094.0	0.8193289919417807	20.85794597050442	8.0	8.0	5.025	50.25	gamma(0.5,1.0)	zipf(s=1.4,q=1.0)	7128	230	365	201	139	116	0	0	False	0.15000000000000002	2	None	None
220	10.483839219898059	5439	191	365	56580	56177	20.805295091009377	5.0	27.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.23695286195286194	-1689.0	0.16956521739130434	-39.0	0.0	0.0	0.37639149123773835	-34150.0	0.11694999502932697	5882.0	0.1827392074908253	-4.652056199675247	4.0	4.0	1.7	17.0	gamma(0.5,1.0)	negbin(r=2.0,p=0.25)	7128	230	365	161	154	64	0	0	False	0.15000000000000002	1	None	None
221	6.216290101262944	5446	149	365	101446	80328	37.25523319867793	3.0	11.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.23597081930415265	-1682.0	0.3521739130434783	-81.0	0.0	0.0	0.11810867408795327	10716.0	0.5971368923352222	30033.0	0.4634371334739131	11.797881907993304	2.0	2.0	0.1	1.0	zipf(s=1.2,q=1.0)	gamma(0.5,1.0)	7128	230	365	254	200	91	0	0	False	0.2	1	None	None
222	7.548069896087426	5516	135	365	46069	43856	16.7037708484409	3.0	17.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.22615039281705948	-1612.0	0.41304347826086957	-95.0	0.0	0.0	0.4922407142069878	-44661.0	0.12802465453822448	-6439.0	0.3438527575901756	-8.753580442243724	2.0	2.0	0.7	7.0	lognorm(mu=0,s=1.4)	zipf(s=1.4,q=1.0)	7128	230	365	162	282	29	0	0	False	0.1	1	None	None
223	4.803191553493704	5041	163	365	80955	63037	32.11862725649673	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.29278900112233447	-2087.0	0.29130434782608694	-67.0	0.0	0.0	0.1077372423674639	-9775.0	0.25334526294860327	12742.0	0.2616641413221023	6.661275965812106	1.0	1.0	0.0	0.0	zipf(s=1.2,q=1.0)	zipf(s=1.4,q=1.0)	7128	230	365	380	187	121	0	0	False	0.15000000000000002	1	None	None
224	4.9087472260337215	4967	185	365	77121	65092	31.053352124018524	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3031705948372615	-2161.0	0.1956521739130435	-45.0	0.0	0.0	0.1499944891436129	-13609.0	0.2942041952480366	14797.0	0.21981865942909753	5.5960008333339	1.0	1.0	0.1	-1.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	261	159	113	0	0	False	0.15000000000000002	1	None	None
225	12.96704776918222	6361	148	365	112476	107048	35.36425090394592	6.0	35.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.10760381593714927	-767.0	0.3565217391304348	-82.0	0.0	0.0	0.23967816598699437	21746.0	1.1284024256884382	56753.0	0.3891567311987575	9.906899613261299	5.0	5.0	2.5	25.0	lognorm(mu=0,s=1.4)	zipf(s=1.4,q=1.0)	7128	230	365	255	122	131	0	0	False	0.25	1	None	None
226	8.987823009906442	4242	159	365	30625	30459	14.438943894389439	3.0	21.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.4048821548821549	-2886.0	0.30869565217391304	-71.0	0.0	0.0	0.6624600462911937	-60105.0	0.39439308082314345	-19836.0	0.43281829560670165	-11.018407396295185	2.0	2.0	1.1	11.0	empirical	lognorm(mu=0,s=1.0)	7128	230	365	199	61	69	0	0	False	0.1	1	None	None
227	4.929822529814784	4381	170	365	56608	45511	25.842501711937913	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.38538159371492703	-2747.0	0.2608695652173913	-60.0	0.0	0.0	0.37608288328006173	-34122.0	0.09511879908539617	-4784.0	0.01512924172100434	0.38515042125328947	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	zipf(s=1.4,q=1.0)	7128	230	365	381	227	108	0	0	False	0.05	2	None	None
228	4.666505352990113	4475	189	365	62812	52449	28.072402234636872	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.37219416386083054	-2653.0	0.1782608695652174	-41.0	0.0	0.0	0.3077041772291414	-27918.0	0.04282731881896809	2154.0	0.10272282116439779	2.615050943952248	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	341	163	142	0	0	False	0.1	1	None	None
229	4.932671252933623	4495	170	365	60137	51392	26.757285873192437	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3693883277216611	-2633.0	0.2608695652173913	-60.0	0.0	0.0	0.33718725890003304	-30593.0	0.021811313251814294	1097.0	0.05106322993560945	1.299934582507813	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	17	250	11	0	0	False	0.2	1	None	None
230	5.95647717190346	1908	188	365	28278	21213	29.641509433962263	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.7323232323232324	-5220.0	0.1826086956521739	-42.0	0.0	0.0	0.6883280061721592	-62452.0	0.5782284521324187	-29082.0	0.16435952411155633	4.184158143277639	1.0	1.0	0.4	-4.0	zipf(s=1.4,q=1.0)	zipf(s=1.2,q=1.0)	7128	230	365	325	179	137	0	0	False	0.05	1	None	None
231	12.153603512968406	6646	162	365	233152	162907	70.16310562744508	4.0	19.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.06762065095398428	-482.0	0.2956521739130435	-68.0	0.0	0.0	1.5697343767221426	142422.0	2.2390297246247144	112612.0	1.7561039177362971	44.70575433676045	3.0	3.0	0.9	9.0	zipf(s=1.2,q=1.0)	zipf(s=1.4,q=1.0)	7128	230	365	391	214	136	0	0	False	0.4	1	None	None
232	24.023335168635434	6820	198	365	219650	209726	64.41348973607037	10.0	65.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.043209876543209874	-308.0	0.1391304347826087	-32.0	0.0	0.0	1.4209192108453654	128920.0	3.1699174868277167	159431.0	1.5302510461738654	38.95613844538575	9.0	9.0	5.5	55.0	lognorm(mu=0,s=1.4)	empirical	7128	230	365	400	184	98	0	0	False	0.35000000000000003	1	None	None
233	18.05021594351415	7120	197	365	110025	106576	30.905898876404493	12.0	29.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.001122334455667789	-8.0	0.14347826086956522	-33.0	0.0	0.0	0.2126639479775157	19295.0	1.1190177950094442	56281.0	0.21402649173928812	5.448547585719869	11.0	11.0	1.9	19.0	pareto(a=1.6,xm=1.0)	empirical	7128	230	365	387	158	195	0	0	False	0.15000000000000002	1	None	None
234	16.12001798061715	6829	192	365	302261	224293	88.52277053741398	5.0	23.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.04194725028058362	-299.0	0.16521739130434782	-38.0	0.0	0.0	2.3314339248319187	211531.0	3.459548662888955	173998.0	2.477296971182006	63.06541924672935	4.0	4.0	1.3	13.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	372	226	132	0	0	False	0.15000000000000002	3	None	None
235	6.682685895554796	3051	194	365	26994	23966	17.69518190757129	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.571969696969697	-4077.0	0.1565217391304348	-36.0	0.0	0.0	0.7024798853741872	-63736.0	0.5234914007356596	-26329.0	0.3049087587503133	-7.762169383113335	1.0	1.0	0.4	-4.0	zipf(s=1.2,q=1.0)	pareto(a=1.3,xm=1.0)	7128	230	365	136	191	167	0	0	False	0.05	1	None	None
