trial	score	n_ents	n_rels	n_tws	n_quads	n_unique_triples	avg_degree	deg_p25	deg_p75	real_n_ents	real_n_rels	real_n_tws	real_n_quads	real_n_unique_triples	real_avg_degree	real_deg_p25	real_deg_p75	relerr_n_ents	absdiff_n_ents	relerr_n_rels	absdiff_n_rels	relerr_n_tws	absdiff_n_tws	relerr_n_quads	absdiff_n_quads	relerr_n_unique_triples	absdiff_n_unique_triples	relerr_avg_degree	absdiff_avg_degree	relerr_deg_p25	absdiff_deg_p25	relerr_deg_p75	absdiff_deg_p75	pat_distr_ents	pat_distr_rels	cfg_n_ents	cfg_n_rels	cfg_n_tws	n_1_hop	n_2_hop	n_3_hop	rnd_avg_density	p_skip_consequence	use_force_distr	p_force	n_force	force_binom_n	force_binom_p
188	3.8358566774358263	5250	202	365	20226	20207	7.7051428571428575	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.26346801346801346	-1878.0	0.12173913043478261	-28.0	0.0	0.0	0.7770748374297366	-70504.0	0.5982304404016304	-30088.0	0.6973313221331738	-17.752208433541767	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	172	99	118	0	0	False	0.05	1	None	None
189	5.918625976470513	6665	206	365	19411	19411	5.824756189047262	4.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.06495510662177328	-463.0	0.10434782608695652	-24.0	0.0	0.0	0.7860575333406812	-71319.0	0.6140570633263744	-30884.0	0.7711955135262379	-19.632595101637364	3.0	3.0	0.2	-2.0	uniform	gamma(3,1)	7128	230	365	175	98	111	0	0	False	0.05	1	None	None
190	4.725122760621361	5408	206	365	21979	21979	8.128328402366863	3.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.24130190796857465	-1720.0	0.10434782608695652	-24.0	0.0	0.0	0.7577537749366251	-68751.0	0.5629983099711701	-28316.0	0.6807080080895458	-17.32902288831776	2.0	2.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	169	115	128	0	0	False	0.05	1	None	None
191	7.982019700230299	6381	206	365	59426	59423	18.62592070208431	6.0	26.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.10479797979797979	-747.0	0.10434782608695652	-24.0	0.0	0.0	0.34502369668246446	-31304.0	0.1814892136395268	9128.0	0.26834805045488275	-6.831430588600313	5.0	5.0	1.6	16.0	gamma(1,2)	gamma(3,1)	7128	230	365	182	90	118	0	0	False	0.05	3	None	None
192	3.8188823727201693	5217	209	365	19984	19984	7.661107916427065	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2680976430976431	-1911.0	0.09130434782608696	-21.0	0.0	0.0	0.7797420919210846	-70746.0	0.6026642807436127	-30311.0	0.6990610755632529	-17.796243374257557	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	191	82	119	0	0	False	0.05	1	None	None
193	3.807991404186653	5303	206	365	20329	20310	7.666980954176881	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.25603254769921435	-1825.0	0.10434782608695652	-24.0	0.0	0.0	0.7759396010139976	-70401.0	0.5961825231136296	-29985.0	0.6988303745102347	-17.790370336507742	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	195	81	123	0	0	False	0.05	1	None	None
194	5.613198487417914	6093	214	365	40630	40596	13.33661578860988	4.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1452020202020202	-1035.0	0.06956521739130435	-16.0	0.0	0.0	0.5521878099856717	-50100.0	0.19284223083805546	-9699.0	0.4761192695844196	-12.120735502074744	3.0	3.0	0.8	8.0	gamma(1,2)	gamma(3,1)	7128	230	365	203	82	123	0	0	False	0.1	1	None	None
195	4.424477773557721	3893	209	365	21507	21507	11.049062419727717	2.0	16.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.4538439955106622	-3235.0	0.09130434782608696	-21.0	0.0	0.0	0.7629560233660311	-69223.0	0.572382940650164	-28788.0	0.565977532636288	-14.408288870956907	1.0	1.0	0.6	6.0	empirical	gamma(3,1)	7128	230	365	195	102	125	0	0	False	0.05	1	None	None
196	5.572120127869386	6099	215	365	41452	41380	13.593048040662403	4.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.14436026936026936	-1029.0	0.06521739130434782	-15.0	0.0	0.0	0.543127962085308	-49278.0	0.1772542002187096	-8915.0	0.4660462557376744	-11.864303250022221	3.0	3.0	0.8	8.0	gamma(1,2)	gamma(3,1)	7128	230	365	194	94	117	0	0	False	0.1	1	None	None
197	3.780260316147008	5307	204	365	21140	21140	7.9668362540041455	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.25547138047138046	-1821.0	0.11304347826086956	-26.0	0.0	0.0	0.7670009919541497	-69590.0	0.5796798886569241	-29155.0	0.6870516432351947	-17.490515036680478	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	210	88	123	0	0	False	0.05	1	None	None
198	4.815957714929366	5338	212	365	21732	21731	8.142375421506182	3.0	11.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2511223344556678	-1790.0	0.0782608695652174	-18.0	0.0	0.0	0.7604761379918439	-68998.0	0.5679292176160652	-28564.0	0.6801562217320838	-17.31497586917844	2.0	2.0	0.1	1.0	gamma(1,2)	gamma(3,1)	7128	230	365	230	80	122	0	0	False	0.05	1	None	None
199	5.838122321558897	5370	185	365	21570	21570	8.033519553072626	4.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.24663299663299662	-1758.0	0.1956521739130435	-45.0	0.0	0.0	0.7622616554612587	-69160.0	0.5711303310468238	-28725.0	0.6844322309362852	-17.423831737611998	3.0	3.0	0.0	0.0	gamma(1,2)	empirical	7128	230	365	210	88	128	0	0	False	0.05	1	None	None
